path	cell	dataType	antibody	view	replicate	type	lab	hub
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSknshraCellPapGeneDeNovoV2.gff.gz	SK-N-SH_RA	RnaSeq		GeneDeNovo		gff	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSknshraCellPapGeneGencV7.gtf.gz	SK-N-SH_RA	RnaSeq		GeneGencV7		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSknshraCellPapMinusRawSigRep1.bigWig	SK-N-SH_RA	RnaSeq		MinusSignal	1	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSknshraCellPapMinusRawSigRep2.bigWig	SK-N-SH_RA	RnaSeq		MinusSignal	2	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSknshraCellPapPlusRawSigRep1.bigWig	SK-N-SH_RA	RnaSeq		PlusSignal	1	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSknshraCellPapPlusRawSigRep2.bigWig	SK-N-SH_RA	RnaSeq		PlusSignal	2	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSknshraCellPapTranscriptDeNovo.gtf.gz	SK-N-SH_RA	RnaSeq		TranscriptDeNovo		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSknshraCellPapTranscriptDeNovoV2.gtf.gz	SK-N-SH_RA	RnaSeq		TranscriptDeNovo		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlLongRnaSeq/wgEncodeCshlLongRnaSeqSknshraCellPapTranscriptGencV7.gtf.gz	SK-N-SH_RA	RnaSeq		TranscriptGencV7		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellCiptapExonsGencV10.gtf.gz	A549	RnaSeq		ExonsGencV10		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellExonsGencV10.gtf.gz	A549	RnaSeq		ExonsGencV10		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalAlnRep3.bam	A549	RnaSeq		Alignments	3	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalAlnRep4.bam	A549	RnaSeq		Alignments	4	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalCiptapAlnRep3.bam	A549	RnaSeq		Alignments	3	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalCiptapAlnRep4.bam	A549	RnaSeq		Alignments	4	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalCiptapMinusRep3.bigWig	A549	RnaSeq		MinusSignal	3	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalCiptapMinusRep4.bigWig	A549	RnaSeq		MinusSignal	4	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalCiptapPlusRep3.bigWig	A549	RnaSeq		PlusSignal	3	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalCiptapPlusRep4.bigWig	A549	RnaSeq		PlusSignal	4	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalMinusRep3.bigWig	A549	RnaSeq		MinusSignal	3	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalMinusRep4.bigWig	A549	RnaSeq		MinusSignal	4	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalPlusRep3.bigWig	A549	RnaSeq		PlusSignal	3	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalPlusRep4.bigWig	A549	RnaSeq		PlusSignal	4	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalTapAlnRep1.bam	A549	RnaSeq		Alignments	1	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalTapAlnRep1V2.bam	A549	RnaSeq		Alignments	1	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalTapAlnRep2.bam	A549	RnaSeq		Alignments	2	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalTapAlnRep2V2.bam	A549	RnaSeq		Alignments	2	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalTapExonsGencV7.gtf.gz	A549	RnaSeq		ExonsGencV7		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalTapMinusRawRep1.bigWig	A549	RnaSeq		MinusSignal	1	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalTapMinusRawRep2.bigWig	A549	RnaSeq		MinusSignal	2	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalTapMinusRep1V2.bigWig	A549	RnaSeq		MinusSignal	1	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalTapMinusRep2V2.bigWig	A549	RnaSeq		MinusSignal	2	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalTapPlusRawRep1.bigWig	A549	RnaSeq		PlusSignal	1	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalTapPlusRawRep2.bigWig	A549	RnaSeq		PlusSignal	2	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalTapPlusRep1V2.bigWig	A549	RnaSeq		PlusSignal	1	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellShorttotalTapPlusRep2V2.bigWig	A549	RnaSeq		PlusSignal	2	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CellTapExonsGencV10.gtf.gz	A549	RnaSeq		ExonsGencV10		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolCiptapExonsGencV10.gtf.gz	A549	RnaSeq		ExonsGencV10		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolExonsGencV10.gtf.gz	A549	RnaSeq		ExonsGencV10		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalAlnRep3.bam	A549	RnaSeq		Alignments	3	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalAlnRep4.bam	A549	RnaSeq		Alignments	4	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalCiptapAlnRep3.bam	A549	RnaSeq		Alignments	3	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalCiptapAlnRep4.bam	A549	RnaSeq		Alignments	4	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalCiptapMinusRep3.bigWig	A549	RnaSeq		MinusSignal	3	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalCiptapMinusRep4.bigWig	A549	RnaSeq		MinusSignal	4	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalCiptapPlusRep3.bigWig	A549	RnaSeq		PlusSignal	3	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalCiptapPlusRep4.bigWig	A549	RnaSeq		PlusSignal	4	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalMinusRep3.bigWig	A549	RnaSeq		MinusSignal	3	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalMinusRep4.bigWig	A549	RnaSeq		MinusSignal	4	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalPlusRep3.bigWig	A549	RnaSeq		PlusSignal	3	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalPlusRep4.bigWig	A549	RnaSeq		PlusSignal	4	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalTapAlnRep3.bam	A549	RnaSeq		Alignments	3	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalTapAlnRep4.bam	A549	RnaSeq		Alignments	4	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalTapMinusRep3.bigWig	A549	RnaSeq		MinusSignal	3	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalTapMinusRep4.bigWig	A549	RnaSeq		MinusSignal	4	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalTapPlusRep3.bigWig	A549	RnaSeq		PlusSignal	3	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolShorttotalTapPlusRep4.bigWig	A549	RnaSeq		PlusSignal	4	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549CytosolTapExonsGencV10.gtf.gz	A549	RnaSeq		ExonsGencV10		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusCiptapExonsGencV10.gtf.gz	A549	RnaSeq		ExonsGencV10		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusExonsGencV10.gtf.gz	A549	RnaSeq		ExonsGencV10		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalAlnRep3.bam	A549	RnaSeq		Alignments	3	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalAlnRep4.bam	A549	RnaSeq		Alignments	4	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalCiptapAlnRep3.bam	A549	RnaSeq		Alignments	3	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalCiptapAlnRep4.bam	A549	RnaSeq		Alignments	4	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalCiptapMinusRep3.bigWig	A549	RnaSeq		MinusSignal	3	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalCiptapMinusRep4.bigWig	A549	RnaSeq		MinusSignal	4	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalCiptapPlusRep3.bigWig	A549	RnaSeq		PlusSignal	3	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalCiptapPlusRep4.bigWig	A549	RnaSeq		PlusSignal	4	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalMinusRep3.bigWig	A549	RnaSeq		MinusSignal	3	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalMinusRep4.bigWig	A549	RnaSeq		MinusSignal	4	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalPlusRep3.bigWig	A549	RnaSeq		PlusSignal	3	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalPlusRep4.bigWig	A549	RnaSeq		PlusSignal	4	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalTapAlnRep3.bam	A549	RnaSeq		Alignments	3	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalTapAlnRep4.bam	A549	RnaSeq		Alignments	4	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalTapMinusRep3.bigWig	A549	RnaSeq		MinusSignal	3	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalTapMinusRep4.bigWig	A549	RnaSeq		MinusSignal	4	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalTapPlusRep3.bigWig	A549	RnaSeq		PlusSignal	3	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusShorttotalTapPlusRep4.bigWig	A549	RnaSeq		PlusSignal	4	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqA549NucleusTapExonsGencV10.gtf.gz	A549	RnaSeq		ExonsGencV10		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqAg04450CellShorttotalTapAlnRep1.bam	AG04450	RnaSeq		Alignments	1	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqAg04450CellShorttotalTapAlnRep2.bam	AG04450	RnaSeq		Alignments	2	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqAg04450CellShorttotalTapExonsGencV7.gtf.gz	AG04450	RnaSeq		ExonsGencV7		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqAg04450CellShorttotalTapMinusRawRep1.bigWig	AG04450	RnaSeq		MinusSignal	1	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqAg04450CellShorttotalTapMinusRawRep2.bigWig	AG04450	RnaSeq		MinusSignal	2	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqAg04450CellShorttotalTapPlusRawRep1.bigWig	AG04450	RnaSeq		PlusSignal	1	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqAg04450CellShorttotalTapPlusRawRep2.bigWig	AG04450	RnaSeq		PlusSignal	2	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqBjCellShorttotalTapAlnRep1.bam	BJ	RnaSeq		Alignments	1	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqBjCellShorttotalTapAlnRep2.bam	BJ	RnaSeq		Alignments	2	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqBjCellShorttotalTapExonsGencV7.gtf.gz	BJ	RnaSeq		ExonsGencV7		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqBjCellShorttotalTapMinusRawRep1.bigWig	BJ	RnaSeq		MinusSignal	1	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqBjCellShorttotalTapMinusRawRep2.bigWig	BJ	RnaSeq		MinusSignal	2	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqBjCellShorttotalTapPlusRawRep1.bigWig	BJ	RnaSeq		PlusSignal	1	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqBjCellShorttotalTapPlusRawRep2.bigWig	BJ	RnaSeq		PlusSignal	2	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqCd20CellTapExonsGencV10.gtf.gz	CD20+	RnaSeq		ExonsGencV10		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqCd20ro01778CellShorttotalTapAlnRep2.bam	CD20+	RnaSeq		Alignments	2	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqCd20ro01778CellShorttotalTapMinusRep2.bigWig	CD20+	RnaSeq		MinusSignal	2	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqCd20ro01778CellShorttotalTapPlusRep2.bigWig	CD20+	RnaSeq		PlusSignal	2	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqCd20ro01794CellShorttotalTapAlnRep1.bam	CD20+	RnaSeq		Alignments	1	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqCd20ro01794CellShorttotalTapMinusRep1.bigWig	CD20+	RnaSeq		MinusSignal	1	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqCd20ro01794CellShorttotalTapPlusRep1.bigWig	CD20+	RnaSeq		PlusSignal	1	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqCd34mobilizedCellTapAlnRep1.bam	CD34+_Mobilized	RnaSeq		Alignments	1	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqCd34mobilizedCellTapExonsGencV10.gtf.gz	CD34+_Mobilized	RnaSeq		ExonsGencV10		gtf	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqCd34mobilizedCellTapMinusRep1.bigWig	CD34+_Mobilized	RnaSeq		MinusSignal	1	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqCd34mobilizedCellTapPlusRep1.bigWig	CD34+_Mobilized	RnaSeq		PlusSignal	1	bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqGm12878CellShortAln.bam	GM12878	RnaSeq		Alignments		bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqGm12878CellShortMinusRaw.bigWig	GM12878	RnaSeq		MinusSignal		bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqGm12878CellShortPlusRaw.bigWig	GM12878	RnaSeq		PlusSignal		bigWig	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqGm12878CellShorttotalTapAlnRep1.bam	GM12878	RnaSeq		Alignments	1	bam	CSHL	Data
http://hgdownload.cse.ucsc.edu/goldenPath/hg19/encodeDCC/wgEncodeCshlShortRnaSeq/wgEncodeCshlShortRnaSeqGm12878CellShorttotalTapAlnRep2.bam	GM12878	RnaSeq		Alignments	2	bam	CSHL	Data
